device_id,anomaly_score,mfa,vpn,firewall
EdgeCam_4,0.018,1,1,1
EdgeCam_5,0.237,0,0,0
EdgeCam_1,0.846,1,1,1
EdgeCam_3,0.974,1,1,1
EdgeCam_3,0.149,1,0,1
EdgeCam_5,0.525,0,1,0
EdgeCam_3,0.219,0,0,0
EdgeCam_4,0.392,1,0,1
EdgeCam_2,0.735,0,1,0
EdgeCam_5,0.055,1,1,0
EdgeCam_4,0.132,0,0,1
EdgeCam_2,0.538,1,1,1
EdgeCam_3,0.205,0,1,0
EdgeCam_1,0.071,1,1,0
EdgeCam_3,0.154,1,1,0
EdgeCam_2,0.792,1,1,0
EdgeCam_2,0.562,1,0,0
EdgeCam_4,0.771,1,0,0
EdgeCam_3,0.722,0,1,1
EdgeCam_2,0.01,1,0,0
EdgeCam_5,0.696,0,0,0
EdgeCam_5,0.174,1,0,0
EdgeCam_3,0.303,1,0,1
EdgeCam_1,0.476,0,0,0
EdgeCam_5,0.347,0,1,0
EdgeCam_1,0.491,0,1,0
EdgeCam_5,0.152,0,1,1
EdgeCam_2,0.703,1,0,1
EdgeCam_2,0.289,0,1,0
EdgeCam_2,0.61,1,1,0
EdgeCam_4,0.41,0,0,1
EdgeCam_3,0.149,1,1,1
EdgeCam_1,0.762,1,1,1
EdgeCam_4,0.666,0,0,0
EdgeCam_4,0.3,1,0,0
EdgeCam_3,0.349,1,0,0
EdgeCam_3,0.771,0,1,1
EdgeCam_3,0.92,1,0,1
EdgeCam_2,0.235,0,1,0
EdgeCam_5,0.976,0,1,1
EdgeCam_3,0.213,1,0,1
EdgeCam_1,0.739,1,1,0
EdgeCam_4,0.418,0,1,0
EdgeCam_4,0.339,1,0,1
EdgeCam_5,0.155,0,0,1
EdgeCam_3,0.339,1,0,0
EdgeCam_2,0.83,0,0,0
EdgeCam_1,0.291,0,0,0
EdgeCam_4,0.713,1,1,1
EdgeCam_2,0.047,0,1,1
EdgeCam_4,0.436,0,1,1
EdgeCam_1,0.629,1,1,0
EdgeCam_5,0.326,0,1,1
EdgeCam_4,0.225,1,1,1
EdgeCam_3,0.954,0,1,0
EdgeCam_3,0.517,0,0,1
EdgeCam_1,0.123,0,1,1
EdgeCam_2,0.44,0,1,1
EdgeCam_5,0.109,1,0,1
EdgeCam_3,0.241,1,0,0
EdgeCam_1,0.484,0,1,0
EdgeCam_2,0.851,0,0,1
EdgeCam_3,0.969,0,1,0
EdgeCam_4,0.739,0,0,1
EdgeCam_5,0.913,0,0,1
EdgeCam_2,0.581,1,0,0
EdgeCam_1,0.172,1,1,1
EdgeCam_1,0.803,1,0,0
EdgeCam_2,0.374,0,0,1
EdgeCam_4,0.373,1,1,0
EdgeCam_2,0.116,1,0,1
EdgeCam_4,0.163,0,0,0
EdgeCam_5,0.48,1,0,0
EdgeCam_1,0.674,0,1,1
EdgeCam_2,0.147,1,1,0
EdgeCam_3,0.341,1,1,1
EdgeCam_2,0.29,0,0,1
EdgeCam_4,0.094,0,0,1
EdgeCam_2,0.186,1,1,1
EdgeCam_3,0.577,1,0,1
EdgeCam_2,0.812,0,1,0
EdgeCam_5,0.527,1,0,0
EdgeCam_1,0.266,0,1,0
EdgeCam_2,0.133,1,0,1
EdgeCam_1,0.506,0,1,1
EdgeCam_5,0.894,0,1,0
EdgeCam_4,0.898,1,1,1
EdgeCam_1,0.338,0,1,1
EdgeCam_4,0.286,0,0,0
EdgeCam_2,0.648,1,0,0
EdgeCam_2,0.348,0,0,0
EdgeCam_4,0.829,1,0,0
EdgeCam_1,0.103,1,1,0
EdgeCam_3,0.956,1,1,1
EdgeCam_1,0.451,1,1,1
EdgeCam_2,0.125,1,1,0
EdgeCam_4,0.41,0,1,0
EdgeCam_5,0.182,1,1,1
EdgeCam_5,0.717,0,1,0
EdgeCam_5,0.938,0,0,1
EdgeCam_4,0.627,1,1,1
EdgeCam_1,0.828,1,0,0
EdgeCam_4,0.247,1,0,0
EdgeCam_5,0.703,0,0,1
EdgeCam_3,0.333,0,0,1
EdgeCam_1,0.921,0,1,0
EdgeCam_2,0.324,0,1,0
EdgeCam_4,0.254,0,0,1
EdgeCam_1,0.504,1,1,0
EdgeCam_5,0.933,1,1,0
EdgeCam_4,0.28,0,0,1
EdgeCam_4,0.901,0,1,1
EdgeCam_3,0.862,1,1,0
EdgeCam_2,0.933,0,1,1
EdgeCam_2,0.27,0,1,0
EdgeCam_5,0.876,0,1,1
EdgeCam_1,0.667,1,0,1
EdgeCam_5,0.307,0,0,1
EdgeCam_1,0.062,0,1,0
EdgeCam_2,0.696,1,0,0
EdgeCam_1,0.572,0,1,0
EdgeCam_4,0.235,1,1,1
EdgeCam_4,0.251,1,0,1
EdgeCam_4,0.202,1,1,1
EdgeCam_2,0.909,0,0,0
EdgeCam_5,0.267,0,0,0
EdgeCam_1,0.195,1,0,1
EdgeCam_4,0.358,1,0,0
EdgeCam_1,0.413,1,0,0
EdgeCam_2,0.776,0,1,0
EdgeCam_4,0.595,1,0,0
EdgeCam_3,0.254,1,0,0
EdgeCam_1,0.992,0,1,1
EdgeCam_5,0.274,0,1,0
EdgeCam_2,0.601,0,0,1
EdgeCam_2,0.191,1,1,1
EdgeCam_2,0.166,1,1,0
EdgeCam_4,0.819,1,1,1
EdgeCam_4,0.583,0,0,1
EdgeCam_1,0.814,1,0,0
EdgeCam_2,0.472,0,0,0
EdgeCam_1,0.271,0,1,1
EdgeCam_2,0.893,0,0,1
EdgeCam_3,0.643,1,0,1
EdgeCam_3,0.58,1,0,1
EdgeCam_5,0.032,1,0,1
EdgeCam_5,0.12,1,1,1
EdgeCam_4,0.788,0,0,0
EdgeCam_5,0.618,1,0,1
EdgeCam_5,0.468,0,1,1
EdgeCam_4,0.06,1,0,0
EdgeCam_2,0.965,1,1,1
EdgeCam_3,0.522,1,0,1
EdgeCam_2,0.354,0,1,0
EdgeCam_4,0.831,0,1,1
EdgeCam_1,0.225,0,0,1
EdgeCam_4,0.727,1,0,0
EdgeCam_5,0.945,0,1,0
EdgeCam_1,0.749,1,1,0
EdgeCam_2,0.608,0,0,1
EdgeCam_1,0.794,1,0,0
EdgeCam_4,0.3,0,1,1
EdgeCam_2,0.551,0,0,0
EdgeCam_5,0.336,1,0,1
EdgeCam_1,0.56,0,0,1
EdgeCam_1,0.694,0,1,0
EdgeCam_2,0.765,1,0,1
EdgeCam_3,0.368,1,0,1
EdgeCam_2,0.717,1,1,0
EdgeCam_2,0.475,1,0,0
EdgeCam_4,0.608,1,0,1
EdgeCam_4,0.542,1,0,1
EdgeCam_4,0.947,0,0,1
EdgeCam_4,0.252,0,1,0
EdgeCam_3,0.412,0,0,1
EdgeCam_5,0.569,0,1,1
EdgeCam_5,0.928,1,0,0
EdgeCam_3,0.061,1,1,0
EdgeCam_4,0.443,0,0,0
EdgeCam_3,0.916,1,0,1
EdgeCam_1,0.535,0,0,0
EdgeCam_2,0.503,0,0,1
EdgeCam_1,0.609,0,0,0
EdgeCam_5,0.622,1,1,0
EdgeCam_5,0.8,0,1,1
EdgeCam_2,0.377,1,1,1
EdgeCam_5,0.811,1,1,1
EdgeCam_4,0.59,0,1,0
EdgeCam_3,0.641,1,0,0
EdgeCam_4,0.597,1,0,0
EdgeCam_2,0.3,0,1,0
EdgeCam_3,0.784,1,1,0
EdgeCam_5,0.829,0,0,1
EdgeCam_3,0.455,1,1,0
EdgeCam_5,0.975,1,0,1
EdgeCam_5,0.022,1,1,0
EdgeCam_3,0.595,0,1,0
EdgeCam_3,0.454,0,0,0
EdgeCam_5,0.707,1,1,0
EdgeCam_4,0.2,0,0,1
EdgeCam_3,0.488,0,1,0
EdgeCam_2,0.76,1,0,0
EdgeCam_4,0.249,1,0,0
EdgeCam_5,0.339,1,1,1
EdgeCam_2,0.702,0,1,1
EdgeCam_1,0.715,1,0,1
EdgeCam_5,0.809,1,1,0
EdgeCam_5,0.799,0,0,1
EdgeCam_5,0.487,0,1,0
EdgeCam_3,0.113,0,1,0
EdgeCam_2,0.525,0,1,1
EdgeCam_2,0.169,0,1,1
EdgeCam_2,0.799,0,1,0
EdgeCam_2,0.166,0,1,1
EdgeCam_2,0.838,1,1,0
EdgeCam_1,0.124,1,1,1
EdgeCam_1,0.18,0,0,1
EdgeCam_5,0.411,1,1,1
EdgeCam_3,0.135,1,0,1
EdgeCam_4,0.731,0,0,0
EdgeCam_3,0.38,1,0,0
EdgeCam_1,0.147,1,0,0
EdgeCam_1,0.726,1,0,0
EdgeCam_1,0.362,1,0,1
EdgeCam_3,0.01,0,0,1
EdgeCam_1,0.639,1,0,0
EdgeCam_2,0.937,1,0,1
EdgeCam_3,0.014,0,0,1
EdgeCam_3,0.503,0,1,0
EdgeCam_1,0.162,0,1,0
EdgeCam_3,0.943,1,0,1
EdgeCam_1,0.798,0,1,0
EdgeCam_2,0.43,0,0,1
EdgeCam_1,0.345,0,0,0
EdgeCam_1,0.481,0,0,1
EdgeCam_1,0.652,1,0,0
EdgeCam_1,0.083,1,0,0
EdgeCam_4,0.964,1,1,1
EdgeCam_3,0.309,1,0,0
EdgeCam_1,0.27,0,0,0
EdgeCam_3,0.056,1,1,1
EdgeCam_2,0.644,0,0,1
EdgeCam_1,0.135,1,1,1
EdgeCam_5,0.604,1,1,1
EdgeCam_4,0.54,1,1,0
EdgeCam_4,0.404,1,0,0
EdgeCam_1,0.485,1,0,1
EdgeCam_1,0.211,1,0,1
EdgeCam_3,0.625,1,0,1
EdgeCam_1,0.848,0,0,1
EdgeCam_3,0.844,1,1,0
EdgeCam_3,0.137,0,1,0
EdgeCam_5,0.276,1,0,0
EdgeCam_1,0.89,1,0,0
EdgeCam_2,0.084,1,0,0
EdgeCam_4,0.08,0,0,1
EdgeCam_2,0.502,1,1,1
EdgeCam_4,0.998,0,0,1
EdgeCam_3,0.428,1,0,1
EdgeCam_1,0.514,1,0,0
EdgeCam_2,0.725,1,0,0
EdgeCam_2,0.445,1,0,0
EdgeCam_5,0.84,1,0,0
EdgeCam_2,0.072,0,1,0
EdgeCam_5,0.34,0,0,1
EdgeCam_5,0.881,0,1,1
EdgeCam_2,0.914,1,1,1
EdgeCam_4,0.326,1,0,1
EdgeCam_5,0.016,0,0,1
EdgeCam_5,0.592,0,0,0
EdgeCam_5,0.408,1,0,0
EdgeCam_1,0.074,1,1,1
EdgeCam_5,0.814,1,1,1
EdgeCam_2,0.595,1,1,0
EdgeCam_5,0.564,1,0,1
EdgeCam_2,0.241,0,1,1
EdgeCam_1,0.046,1,1,0
EdgeCam_3,0.476,0,0,1
EdgeCam_2,0.246,1,1,0
EdgeCam_5,0.784,1,1,0
EdgeCam_3,0.21,1,0,0
EdgeCam_3,0.651,1,1,0
EdgeCam_2,0.069,1,0,1
EdgeCam_5,0.275,0,1,1
EdgeCam_1,0.453,0,1,1
EdgeCam_2,0.691,1,0,0
EdgeCam_3,0.088,0,0,0
EdgeCam_1,0.997,0,0,1
EdgeCam_2,0.895,1,0,0
EdgeCam_1,0.369,0,1,1
EdgeCam_3,0.654,0,1,1
EdgeCam_5,0.714,1,1,0
EdgeCam_5,0.024,1,1,1
EdgeCam_2,0.917,0,1,0
EdgeCam_5,0.471,0,0,1
EdgeCam_3,0.915,1,1,0
EdgeCam_2,0.792,1,1,1
EdgeCam_2,0.981,0,0,0
EdgeCam_4,0.12,1,0,0
EdgeCam_1,0.552,0,1,1
EdgeCam_3,0.204,1,1,0
EdgeCam_4,0.315,0,0,0
EdgeCam_1,0.058,1,0,0
EdgeCam_4,0.175,0,0,1
EdgeCam_2,0.595,1,0,1
EdgeCam_2,0.644,1,0,1
EdgeCam_1,0.807,1,0,1
EdgeCam_3,0.312,0,1,0
EdgeCam_5,0.819,0,1,1
EdgeCam_3,0.44,1,1,1
EdgeCam_5,0.167,0,1,1
EdgeCam_4,0.71,1,0,0
EdgeCam_4,0.175,1,0,0
EdgeCam_4,0.457,0,0,0
EdgeCam_4,0.768,0,0,0
EdgeCam_4,0.166,1,1,1
EdgeCam_1,0.062,0,0,1
EdgeCam_5,0.548,1,0,1
EdgeCam_2,0.027,0,1,1
EdgeCam_4,0.786,0,1,1
EdgeCam_3,0.404,1,0,0
EdgeCam_5,0.585,0,0,0
EdgeCam_5,0.659,1,0,1
EdgeCam_2,0.073,1,1,0
EdgeCam_1,0.819,0,1,0
EdgeCam_4,0.588,1,0,0
EdgeCam_5,0.03,0,1,1
EdgeCam_3,0.491,1,0,1
EdgeCam_4,0.57,1,1,1
EdgeCam_2,0.439,0,1,0
EdgeCam_3,0.439,1,0,0
EdgeCam_1,0.699,0,0,1
EdgeCam_2,0.912,1,1,0
EdgeCam_2,0.754,0,0,1
EdgeCam_4,0.034,0,0,0
EdgeCam_2,0.833,0,1,1
EdgeCam_3,0.048,1,1,0
EdgeCam_3,0.322,0,0,1
EdgeCam_5,0.806,0,1,0
EdgeCam_1,0.877,1,1,0
EdgeCam_5,0.804,0,0,1
EdgeCam_3,0.616,0,1,1
EdgeCam_5,0.443,0,1,1
EdgeCam_3,0.036,0,0,1
EdgeCam_2,0.875,1,1,0
EdgeCam_4,0.532,1,0,0
EdgeCam_1,0.451,0,0,1
EdgeCam_3,0.381,1,1,0
EdgeCam_4,0.702,1,1,1
EdgeCam_5,0.726,0,0,0
EdgeCam_3,0.658,0,0,0
EdgeCam_4,0.936,1,1,0
EdgeCam_3,0.882,0,0,0
EdgeCam_2,0.189,0,1,1
EdgeCam_1,0.785,1,1,1
EdgeCam_4,0.534,0,0,0
EdgeCam_5,0.037,0,0,1
EdgeCam_4,0.52,1,0,0
EdgeCam_1,0.838,0,0,0
EdgeCam_5,0.354,1,1,0
EdgeCam_5,0.03,0,0,1
EdgeCam_1,0.842,0,1,1
EdgeCam_4,0.457,1,0,1
EdgeCam_4,0.668,1,1,1
EdgeCam_4,0.324,1,0,0
EdgeCam_3,0.17,1,1,0
EdgeCam_3,0.556,1,0,0
EdgeCam_4,0.05,0,0,0
EdgeCam_1,0.481,0,1,1
EdgeCam_4,0.57,1,1,1
EdgeCam_3,0.902,1,1,1
EdgeCam_2,0.624,0,1,1
EdgeCam_4,0.378,1,1,1
EdgeCam_5,0.774,1,0,0
EdgeCam_5,0.7,1,0,1
EdgeCam_5,0.422,1,1,0
EdgeCam_3,0.851,1,1,1
EdgeCam_3,0.53,0,0,0
EdgeCam_3,0.561,0,1,0
EdgeCam_1,0.053,1,1,1
EdgeCam_1,0.383,0,0,0
EdgeCam_4,0.195,1,0,1
EdgeCam_3,0.966,1,1,1
EdgeCam_4,0.989,0,1,0
EdgeCam_3,0.5,1,1,0
EdgeCam_4,0.01,0,1,0
EdgeCam_1,0.91,1,1,1
EdgeCam_3,0.624,1,1,0
EdgeCam_3,0.896,1,0,0
EdgeCam_4,0.713,0,0,0
EdgeCam_2,0.11,1,0,0
EdgeCam_5,0.781,1,1,1
EdgeCam_4,0.76,0,0,1
EdgeCam_1,0.743,0,1,0
EdgeCam_2,0.924,0,0,0
EdgeCam_1,0.671,0,1,0
EdgeCam_3,0.083,0,0,0
EdgeCam_3,0.344,0,0,0
EdgeCam_3,0.374,1,1,0
EdgeCam_5,0.59,1,0,0
EdgeCam_5,0.34,1,0,0
EdgeCam_4,0.485,0,1,0
EdgeCam_3,0.804,1,0,0
EdgeCam_5,0.267,0,1,1
EdgeCam_4,0.611,1,1,1
EdgeCam_3,0.709,1,1,0
EdgeCam_5,0.704,1,1,1
EdgeCam_3,0.805,1,1,0
EdgeCam_3,0.78,0,1,0
EdgeCam_1,0.798,0,0,1
EdgeCam_2,0.409,1,0,1
EdgeCam_3,0.468,1,0,0
EdgeCam_4,0.052,1,0,0
EdgeCam_5,0.658,1,0,1
EdgeCam_2,0.86,1,1,0
EdgeCam_5,0.684,1,1,1
EdgeCam_1,0.218,0,0,0
EdgeCam_2,0.166,1,1,0
EdgeCam_5,0.486,0,1,1
EdgeCam_1,0.874,0,1,0
EdgeCam_2,0.027,1,1,1
EdgeCam_5,0.345,1,1,1
EdgeCam_3,0.3,0,1,0
EdgeCam_1,0.279,0,1,1
EdgeCam_5,0.0,0,1,0
EdgeCam_5,0.915,0,0,0
EdgeCam_4,0.833,0,1,1
EdgeCam_2,0.731,1,0,0
EdgeCam_2,0.908,1,1,0
EdgeCam_3,0.02,1,0,1
EdgeCam_5,0.437,1,1,1
EdgeCam_5,0.062,1,1,0
EdgeCam_5,0.381,1,1,1
EdgeCam_4,0.626,0,1,1
EdgeCam_5,0.5,0,1,0
EdgeCam_5,0.444,0,0,0
EdgeCam_3,0.339,0,0,0
EdgeCam_4,0.375,1,0,1
EdgeCam_4,0.983,1,0,0
EdgeCam_2,0.096,0,1,1
EdgeCam_4,0.578,0,0,0
EdgeCam_4,0.03,1,0,0
EdgeCam_5,0.545,0,1,1
EdgeCam_4,0.902,1,0,1
EdgeCam_3,0.754,0,1,1
EdgeCam_2,0.116,0,1,0
EdgeCam_1,0.604,0,1,0
EdgeCam_4,0.502,1,1,1
EdgeCam_2,0.838,0,0,0
EdgeCam_5,0.383,0,0,1
EdgeCam_1,0.062,1,0,0
EdgeCam_2,0.567,1,0,1
EdgeCam_2,0.19,0,1,1
EdgeCam_4,0.762,0,1,0
EdgeCam_5,0.208,1,1,0
EdgeCam_1,0.138,1,0,0
EdgeCam_4,0.047,1,1,0
EdgeCam_2,0.599,1,0,0
EdgeCam_3,0.897,0,1,0
EdgeCam_5,0.267,1,0,1
EdgeCam_2,0.766,0,1,1
EdgeCam_1,0.685,1,1,1
EdgeCam_1,0.712,0,0,1
EdgeCam_2,0.923,0,0,0
EdgeCam_2,0.915,1,1,0
EdgeCam_5,0.988,0,0,0
EdgeCam_3,0.341,1,1,0
EdgeCam_3,0.258,1,1,0
EdgeCam_1,0.861,1,1,0
EdgeCam_5,0.546,1,0,0
EdgeCam_1,0.614,0,1,1
EdgeCam_4,0.777,0,0,1
EdgeCam_1,0.222,1,0,0
EdgeCam_3,0.168,0,1,0
EdgeCam_1,0.044,0,0,0
EdgeCam_5,0.404,0,1,1
EdgeCam_4,0.33,1,1,1
EdgeCam_5,0.456,1,1,1
EdgeCam_4,0.362,0,0,1
EdgeCam_4,0.437,0,0,1
EdgeCam_1,0.766,1,0,1
EdgeCam_2,0.128,1,0,0
EdgeCam_1,0.862,0,1,1
EdgeCam_2,0.178,1,0,1
EdgeCam_3,0.242,0,0,0
EdgeCam_5,0.515,1,0,0
EdgeCam_3,0.359,0,1,1
EdgeCam_1,0.447,1,0,0
EdgeCam_5,0.536,0,0,0
EdgeCam_3,0.497,0,1,1
EdgeCam_3,0.371,0,1,1
EdgeCam_5,0.459,1,0,1
EdgeCam_4,0.405,1,1,1
EdgeCam_1,0.073,0,0,1
EdgeCam_5,0.285,0,1,1
EdgeCam_4,0.723,1,1,0
EdgeCam_3,0.192,0,0,1
EdgeCam_3,0.856,0,0,1
EdgeCam_1,0.48,0,1,0
EdgeCam_3,0.017,0,0,0
EdgeCam_2,0.85,1,1,1
EdgeCam_4,0.458,0,0,0
EdgeCam_3,0.612,0,0,0
EdgeCam_4,0.808,0,0,1
EdgeCam_3,0.229,0,1,1
EdgeCam_1,0.642,0,1,0
EdgeCam_1,0.281,1,1,1
EdgeCam_5,0.172,1,0,0
EdgeCam_5,0.628,0,0,1
EdgeCam_4,0.691,1,1,0
EdgeCam_5,0.105,0,1,1
EdgeCam_1,0.168,1,1,1
EdgeCam_2,0.949,1,1,1
EdgeCam_2,0.292,1,0,1
EdgeCam_1,0.838,0,0,0
EdgeCam_4,0.617,0,0,1
EdgeCam_5,0.962,0,1,0
EdgeCam_1,0.515,1,1,1
EdgeCam_4,0.902,1,1,0
EdgeCam_5,0.601,0,1,0
EdgeCam_5,0.377,1,0,1
EdgeCam_5,0.729,1,1,0
EdgeCam_4,0.058,0,0,0
EdgeCam_2,0.787,0,0,1
EdgeCam_1,0.192,1,1,1
EdgeCam_3,0.267,0,1,1
EdgeCam_1,0.665,0,0,1
EdgeCam_5,0.862,1,0,0
EdgeCam_2,0.259,0,1,0
EdgeCam_2,0.377,0,1,1
EdgeCam_2,0.488,0,1,0
EdgeCam_1,0.457,1,0,0
EdgeCam_4,0.248,0,0,1
EdgeCam_2,0.869,0,0,0
EdgeCam_5,0.889,0,1,0
EdgeCam_5,0.289,1,0,0
EdgeCam_1,0.033,1,0,1
EdgeCam_2,0.328,0,0,1
EdgeCam_1,0.336,1,0,0
EdgeCam_2,0.396,0,1,1
EdgeCam_4,0.431,0,1,0
EdgeCam_3,0.528,0,0,0
EdgeCam_4,0.043,1,1,0
EdgeCam_1,0.534,1,1,0
EdgeCam_1,0.772,1,0,1
EdgeCam_4,0.987,1,0,0
EdgeCam_5,0.885,0,0,0
EdgeCam_4,0.083,0,1,0
EdgeCam_1,0.604,0,0,0
EdgeCam_3,0.438,1,0,0
EdgeCam_1,0.549,0,0,1
EdgeCam_4,0.918,0,0,0
EdgeCam_1,0.822,0,1,1
EdgeCam_1,0.252,0,1,1
EdgeCam_2,0.18,0,0,0
EdgeCam_4,0.084,1,0,0
EdgeCam_3,0.487,0,1,1
EdgeCam_2,0.274,0,0,0
EdgeCam_2,0.016,0,0,1
EdgeCam_5,0.259,1,0,1
EdgeCam_1,0.737,1,0,1
EdgeCam_2,0.616,1,0,1
EdgeCam_3,0.215,1,0,1
EdgeCam_3,0.54,1,0,0
EdgeCam_4,0.815,0,0,0
EdgeCam_2,0.458,1,0,0
EdgeCam_3,0.557,0,0,1
EdgeCam_2,0.288,0,1,1
EdgeCam_1,0.869,1,1,1
EdgeCam_1,0.479,1,1,0
EdgeCam_5,0.084,0,0,0
EdgeCam_3,0.841,0,0,1
EdgeCam_1,0.072,1,0,1
EdgeCam_1,0.516,0,0,0
EdgeCam_2,0.35,0,0,0
EdgeCam_1,0.924,1,0,0
EdgeCam_1,0.445,1,1,0
EdgeCam_1,0.235,1,0,1
EdgeCam_3,0.055,0,0,0
EdgeCam_5,0.291,1,0,1
EdgeCam_1,0.003,1,0,0
EdgeCam_5,0.324,0,1,1
EdgeCam_5,0.406,1,0,0
EdgeCam_4,0.233,0,0,1
EdgeCam_2,0.255,0,1,1
EdgeCam_2,0.078,1,1,1
EdgeCam_2,0.169,0,1,1
EdgeCam_5,0.288,1,1,0
EdgeCam_3,0.982,1,0,1
EdgeCam_2,0.224,1,0,0
EdgeCam_2,0.379,0,1,0
EdgeCam_3,0.352,0,1,1
EdgeCam_4,0.83,0,0,0
EdgeCam_5,0.931,0,1,0
EdgeCam_3,0.274,0,0,0
EdgeCam_5,0.206,0,0,0
EdgeCam_4,0.211,1,0,0
EdgeCam_2,0.82,0,0,1
EdgeCam_5,0.921,0,1,1
EdgeCam_3,0.677,1,0,0
EdgeCam_4,0.743,1,0,1
EdgeCam_5,0.287,1,0,0
EdgeCam_4,0.823,0,1,1
EdgeCam_5,0.765,0,1,1
EdgeCam_1,0.878,0,0,1
EdgeCam_4,0.287,0,0,0
EdgeCam_1,0.939,0,1,0
EdgeCam_2,0.341,1,0,1
EdgeCam_5,0.64,0,0,0
EdgeCam_2,0.416,1,1,1
EdgeCam_1,0.382,1,0,1
EdgeCam_2,0.478,1,0,1
EdgeCam_3,0.105,0,1,0
EdgeCam_2,0.85,0,0,0
EdgeCam_2,0.216,0,0,1
EdgeCam_2,0.191,1,1,0
EdgeCam_1,0.916,1,0,1
EdgeCam_2,0.059,0,0,1
EdgeCam_2,0.342,1,1,1
EdgeCam_5,0.688,1,1,0
EdgeCam_5,0.21,0,1,0
EdgeCam_2,0.455,0,1,1
EdgeCam_1,0.024,0,1,0
EdgeCam_3,0.61,0,1,1
EdgeCam_2,0.575,1,1,0
EdgeCam_1,0.885,1,0,1
EdgeCam_4,0.152,0,1,1
EdgeCam_3,0.388,0,1,0
EdgeCam_5,0.07,0,1,0
EdgeCam_2,0.743,1,0,0
EdgeCam_4,0.676,0,0,1
EdgeCam_2,0.107,0,1,0
EdgeCam_4,0.205,0,0,0
EdgeCam_3,0.846,1,1,0
EdgeCam_3,0.45,1,0,1
EdgeCam_5,0.601,0,1,1
EdgeCam_4,0.547,0,0,0
EdgeCam_4,0.588,1,1,1
EdgeCam_5,0.533,1,1,0
EdgeCam_1,0.646,0,0,1
EdgeCam_5,0.29,1,0,1
EdgeCam_1,0.197,1,1,0
EdgeCam_3,0.282,1,1,0
EdgeCam_1,0.094,0,0,1
EdgeCam_5,0.969,0,0,1
EdgeCam_1,0.265,1,0,0
EdgeCam_5,0.135,1,1,0
EdgeCam_3,0.971,1,1,1
EdgeCam_1,0.787,1,0,1
EdgeCam_3,0.387,0,1,0
EdgeCam_4,0.363,0,0,0
EdgeCam_1,0.907,0,0,0
EdgeCam_2,0.311,0,0,0
EdgeCam_1,0.855,0,1,1
EdgeCam_5,0.328,0,1,1
EdgeCam_3,0.285,0,1,0
EdgeCam_5,0.434,0,1,1
EdgeCam_1,0.978,1,1,0
EdgeCam_3,0.171,1,0,1
EdgeCam_4,0.483,0,1,1
EdgeCam_3,0.196,1,1,0
EdgeCam_1,0.191,0,0,0
EdgeCam_3,0.261,0,0,1
EdgeCam_1,0.217,0,0,1
EdgeCam_3,0.65,0,1,1
EdgeCam_1,0.0,1,0,1
EdgeCam_2,0.114,1,1,0
EdgeCam_2,0.957,1,0,0
EdgeCam_3,0.775,1,1,1
EdgeCam_1,0.92,0,0,1
EdgeCam_2,0.673,0,0,1
EdgeCam_3,0.053,0,0,1
EdgeCam_4,0.063,1,1,1
EdgeCam_2,0.545,1,1,0
EdgeCam_2,0.211,0,1,0
EdgeCam_1,0.363,0,0,0
EdgeCam_4,0.274,0,0,1
EdgeCam_4,0.809,0,0,0
EdgeCam_5,0.589,1,1,0
EdgeCam_4,0.245,0,0,1
EdgeCam_5,0.586,1,0,0
EdgeCam_4,0.29,1,1,1
EdgeCam_2,0.065,0,0,0
EdgeCam_5,0.015,1,1,1
EdgeCam_4,0.925,1,1,0
EdgeCam_2,0.189,1,1,1
EdgeCam_2,0.637,0,1,0
EdgeCam_1,0.982,1,1,1
EdgeCam_3,0.036,0,0,0
EdgeCam_4,0.144,1,1,1
EdgeCam_3,0.889,0,1,0
EdgeCam_5,0.14,1,1,1
EdgeCam_4,0.744,1,1,1
EdgeCam_5,0.701,0,1,1
EdgeCam_4,0.216,1,1,1
EdgeCam_3,0.816,1,1,0
EdgeCam_5,0.067,0,0,1
EdgeCam_2,0.823,1,0,0
EdgeCam_1,0.498,0,1,0
EdgeCam_1,0.296,1,0,1
EdgeCam_5,0.997,1,0,0
EdgeCam_4,0.314,1,0,1
EdgeCam_1,0.283,1,1,1
EdgeCam_3,0.355,0,0,0
EdgeCam_2,0.039,1,1,0
EdgeCam_3,0.435,1,0,0
EdgeCam_2,0.035,1,1,0
EdgeCam_5,0.644,1,0,1
EdgeCam_2,0.497,0,0,0
EdgeCam_4,0.171,1,1,0
EdgeCam_5,0.012,1,1,1
EdgeCam_2,0.459,0,0,0
EdgeCam_1,0.008,0,1,0
EdgeCam_5,0.179,1,1,0
EdgeCam_3,0.096,0,0,0
EdgeCam_5,0.533,1,1,1
EdgeCam_1,0.827,1,0,0
EdgeCam_5,0.73,0,1,1
EdgeCam_4,0.456,0,0,1
EdgeCam_4,0.905,1,0,0
EdgeCam_5,0.358,1,0,1
EdgeCam_1,0.703,1,0,0
EdgeCam_5,0.518,1,0,1
EdgeCam_3,0.313,0,0,1
EdgeCam_1,0.761,1,1,1
EdgeCam_3,0.86,1,0,0
EdgeCam_5,0.183,0,0,0
EdgeCam_2,0.163,1,1,0
EdgeCam_3,0.756,1,1,0
EdgeCam_2,0.953,1,0,1
EdgeCam_5,0.864,1,1,1
EdgeCam_5,0.571,1,1,0
EdgeCam_2,0.383,1,1,0
EdgeCam_5,0.795,1,0,0
EdgeCam_5,0.934,1,1,0
